Initial OMNI file

#COORDINATES
GSE

year mo dy hr mn sc msc Bx By Bz Ux Uy Uz Rho T
#START
2006 12 14 12 00 00 000         2.87        -0.90         2.98     99999.90     99999.90     99999.90       999.99  10000000.00
2006 12 14 12 01 00 000         2.78        -1.02         2.97      -562.60        15.60        54.60         1.53    170698.00
2006 12 14 12 02 00 000         3.19        -1.40         2.54      -564.90        16.90        55.90         1.60    170535.00
2006 12 14 12 03 00 000         3.22        -1.49         2.46     99999.90     99999.90     99999.90       999.99  10000000.00
2006 12 14 12 04 00 000         2.44        -0.49         3.39      -568.00        21.60        67.80         1.67    145736.00
2006 12 14 12 05 00 000         2.35        -0.74         3.34      -571.20        22.50        66.60         1.73    144579.00
2006 12 14 12 06 00 000         2.92        -1.89         2.19      -574.10        22.40        64.20         1.77    144402.00
2006 12 14 12 07 00 000         3.28        -2.12         2.08      -564.20         7.60        54.10         1.49    158430.00
2006 12 14 12 08 00 000         3.24        -2.07         2.16      -562.10         4.00        59.00         1.59    165710.00
2006 12 14 12 09 00 000         2.78        -2.32         2.14      -563.20         3.00        58.60         1.58    170697.00
2006 12 14 12 10 00 000         2.17        -3.03         2.00      -567.40        -0.80        57.00         1.53    189065.00
2006 12 14 12 11 00 000         1.88        -2.73         2.53      -574.50        -3.70        60.70         1.56    186336.00
2006 12 14 12 12 00 000         1.95        -2.67         2.68      -581.30        -4.20        65.60         1.63    164911.00
2006 12 14 12 13 00 000         2.27        -2.66         2.50      -568.90        -6.00        59.60         1.84    149324.00
2006 12 14 12 14 00 000         2.64        -2.82         1.98      -568.90        -6.10        59.30         1.83    151044.00
2006 12 14 12 15 00 000         3.24        -2.24         1.63      -568.70        -9.40        52.80         1.53    194247.00
2006 12 14 12 16 00 000         3.62        -1.80         1.54     99999.90     99999.90     99999.90       999.99  10000000.00
2006 12 14 12 17 00 000         3.82        -1.61         1.34      -561.60        -0.00        52.10         1.59    182110.00
2006 12 14 12 18 00 000         3.12        -1.93         0.90      -571.20        -5.20        32.60         1.53    197575.00
2006 12 14 12 19 00 000         1.12        -2.44        -0.70      -570.50        -6.20        53.80         1.77    184614.00
2006 12 14 12 20 00 000         0.97        -0.12        -3.81      -582.30        10.00       -26.20         1.63    113897.00
2006 12 14 12 21 00 000         2.89        -0.22        -3.12      -583.10        10.60       -29.80         1.65    109233.00
2006 12 14 12 22 00 000         3.09        -1.68        -1.77      -565.30       -13.80        10.10         1.40    202528.00
2006 12 14 12 23 00 000         2.77        -1.97        -2.01      -563.50        -8.40         5.10         1.44    195280.00
2006 12 14 12 24 00 000         2.42        -2.75        -1.24      -558.00         7.60        -9.70         1.57    173761.00
2006 12 14 12 25 00 000         4.24        -0.72        -1.32      -553.60         0.70         1.40         1.55    153045.00
2006 12 14 12 26 00 000         4.50        -0.32        -0.94      -553.60         0.70         1.40         1.55    153045.00
2006 12 14 12 27 00 000         4.58        -0.06        -1.07     99999.90     99999.90     99999.90       999.99  10000000.00
2006 12 14 12 28 00 000         3.76        -0.62        -1.89      -556.20        -2.00         9.30         1.75    165746.00
2006 12 14 12 29 00 000         3.53         0.51        -2.30      -553.90        12.80         4.10         1.69    171604.00
2006 12 14 12 30 00 000         2.72         0.86        -3.06      -557.80        22.20        -9.30         1.79    151483.00
2006 12 14 12 31 00 000         2.10         1.70        -3.11      -576.00        25.90       -22.40         1.88    153139.00
2006 12 14 12 32 00 000         2.92         2.00        -1.68     99999.90     99999.90     99999.90       999.99  10000000.00
2006 12 14 12 33 00 000         3.91        -0.30         0.05      -548.50        18.40        24.70         1.63    186840.00
2006 12 14 12 34 00 000         2.96         1.60        -1.87      -558.40        25.60         8.90         1.79    175985.00
2006 12 14 12 35 00 000         3.16         2.43        -1.32      -578.80        40.50       -23.60         2.14    153655.00
2006 12 14 12 36 00 000         4.03         0.39        -1.27      -543.80        17.90        11.40         1.55    160284.00
2006 12 14 12 37 00 000         3.80         1.07        -1.49      -549.10        22.00        -1.90         1.61    160837.00
2006 12 14 12 38 00 000         4.17        -0.49        -0.86      -551.60        20.30         7.30         1.77    183110.00
2006 12 14 12 39 00 000         4.12         0.47        -1.06      -554.70        26.90         7.10         1.72    184469.00
2006 12 14 12 40 00 000         4.56        -0.27        -0.63      -555.20        21.00         4.00         1.56    200077.00
2006 12 14 12 41 00 000         4.55         0.42        -0.41      -550.50         8.50        13.90         1.65    242803.00
2006 12 14 12 42 00 000         4.73        -0.37        -0.24      -546.30         4.90        18.20         1.77    216905.00
2006 12 14 12 43 00 000         4.68        -0.89        -0.78      -546.30         4.90        18.20         1.76    216911.00
2006 12 14 12 44 00 000         4.63        -1.10         0.01      -550.90         9.70        21.00         1.66    247870.00
