#SATELLITEXYZ
   225.9
    21.1
   -11.5

#COORDINATES
GSE

year mo dy hr mn sc msc Bx By Bz Ux Uy Uz rho T
#START
2019  8  4  0  1  0  0       3.066      -0.069      -1.036    -348.581       8.150      -7.929   -9999.900   43720.000
2019  8  4  0  2  0  0       3.289      -0.134      -0.605    -349.481       9.081      -9.557   -9999.900   45795.622
2019  8  4  0  3  0  0       3.235      -0.329      -0.968    -349.035       9.188      -9.042   -9999.900   45913.002
2019  8  4  0  4  0  0       3.107       0.033      -1.151    -347.840       8.310      -7.725   -9999.900   48150.496
2019  8  4  0  5  0  0       3.308      -0.043      -0.685    -347.345       8.635      -8.757   -9999.900   50437.439
2019  8  4  0  6  0  0       3.261      -0.004      -0.764    -347.817       9.453      -9.624   -9999.900   46729.629
2019  8  4  0  7  0  0       3.395      -0.134      -0.593    -349.080       9.018      -8.618   -9999.900   41596.814
2019  8  4  0  8  0  0       3.444       0.237      -0.624    -348.607       8.547      -8.520   -9999.900   41175.746
2019  8  4  0  9  0  0       3.419       0.255      -0.392    -349.185       8.701      -8.359   -9999.900   44245.126
2019  8  4  0 10  0  0       3.490       0.020      -0.267    -347.929       9.083      -8.666   -9999.900   42592.874
2019  8  4  0 11  0  0       3.540       0.276       0.013    -348.743       8.716      -9.432   -9999.900   43915.192
2019  8  4  0 12  0  0       3.496       0.220      -0.198    -349.540       9.260     -10.820   -9999.900   39823.003
2019  8  4  0 13  0  0       3.529       0.232      -0.216    -349.268       8.951      -9.161   -9999.900   45897.995
2019  8  4  0 14  0  0       3.528       0.253      -0.108    -348.979       9.254      -9.925   -9999.900   41762.627
2019  8  4  0 15  0  0       3.544       0.178      -0.214   -9999.900   -9999.900   -9999.900   -9999.900   -9999.900
2019  8  4  0 16  0  0       3.525       0.223      -0.268   -9999.900   -9999.900   -9999.900   -9999.900   -9999.900
2019  8  4  0 17  0  0       3.569       0.244      -0.239    -349.211       8.639      -9.347   -9999.900   40642.068
2019  8  4  0 18  0  0       3.602       0.270      -0.229    -349.208       8.439      -9.031   -9999.900   40395.498
2019  8  4  0 19  0  0       3.549       0.305      -0.210    -348.692       8.512      -9.196   -9999.900   40229.190
2019  8  4  0 20  0  0       3.484       0.765      -0.072    -348.065       9.390     -10.310   -9999.900   41217.997
2019  8  4  0 21  0  0       3.583       0.000      -0.556    -346.139       8.886      -9.626   -9999.900   45671.809
2019  8  4  0 22  0  0       3.599      -0.203      -0.591    -345.887       7.875      -8.547   -9999.900   47339.628
2019  8  4  0 23  0  0       3.601      -0.100      -0.512    -347.809       8.528      -9.488   -9999.900   44162.441
2019  8  4  0 24  0  0       3.705      -0.029      -0.467    -346.060       7.868      -8.158   -9999.900   43252.745
2019  8  4  0 25  0  0       3.686      -0.090      -0.369    -346.668       7.528      -7.207   -9999.900   48468.063
2019  8  4  0 26  0  0       3.372      -0.330      -0.886    -345.944       8.480      -8.354   -9999.900   47797.752
2019  8  4  0 27  0  0       3.057      -0.679      -1.250    -351.418       9.691      -8.599   -9999.900   43629.438
2019  8  4  0 28  0  0       3.196      -0.701      -1.112    -349.130       8.960      -8.730   -9999.900   42871.001
2019  8  4  0 29  0  0       3.063      -0.747      -1.111    -351.342       9.035      -6.874   -9999.900   43943.499
2019  8  4  0 30  0  0       3.227      -0.387      -1.003    -351.429      10.702      -9.856   -9999.900   37547.006
2019  8  4  0 31  0  0       3.332      -0.190      -0.773    -349.836       9.770      -8.594   -9999.900   43395.992
2019  8  4  0 32  0  0       2.931      -0.861      -1.557    -350.512      10.062     -10.270   -9999.900   38834.506
2019  8  4  0 33  0  0       2.715      -0.924      -1.624    -350.956       9.872      -9.881   -9999.900   41346.307
2019  8  4  0 34  0  0       2.730      -0.576      -1.832    -351.837      10.362     -10.559   -9999.900   39237.254
2019  8  4  0 35  0  0       3.146      -0.642      -1.048    -349.601       9.494      -8.858   -9999.900   -9999.900
2019  8  4  0 36  0  0       3.038      -0.342      -1.315    -348.830       8.820      -7.665   -9999.900   -9999.900
2019  8  4  0 37  0  0       2.466      -0.483      -1.883    -351.091       9.581      -9.018   -9999.900   40210.500
2019  8  4  0 38  0  0       2.649      -0.314      -1.745    -352.381      10.441     -10.224   -9999.900   37669.129
2019  8  4  0 39  0  0       2.620       0.091      -1.782    -351.275      10.810     -10.852   -9999.900   35718.181
2019  8  4  0 40  0  0       2.635       0.031      -1.844    -348.125      10.538     -10.705   -9999.900   42254.246
2019  8  4  0 41  0  0       2.716       0.313      -1.717    -347.885      10.149      -9.535   -9999.900   44968.315
2019  8  4  0 42  0  0       2.812      -0.031      -1.599    -349.724       9.320      -8.744   -9999.900   42417.250
2019  8  4  0 43  0  0       3.161       0.449      -0.521    -348.324      10.473     -10.829   -9999.900   42367.873
2019  8  4  0 44  0  0       3.315       0.392      -0.461    -345.840       9.910      -9.170   -9999.900   46640.997
2019  8  4  0 45  0  0       3.149       0.338      -1.010    -345.962      10.051     -10.023   -9999.900   42185.067
2019  8  4  0 46  0  0       3.207      -0.292      -0.734    -347.020      10.217      -9.564   -9999.900   46757.372
2019  8  4  0 47  0  0       2.975       0.027      -1.354    -347.820      10.508     -10.359   -9999.900   40830.318
2019  8  4  0 48  0  0       3.279       0.156      -1.052   -9999.900   -9999.900   -9999.900   -9999.900   -9999.900
2019  8  4  0 49  0  0       3.357       0.609      -0.790   -9999.900   -9999.900   -9999.900   -9999.900   -9999.900
2019  8  4  0 50  0  0       3.246       0.744      -0.908    -347.829      11.217     -13.319   -9999.900   -9999.900
2019  8  4  0 51  0  0       3.234       0.976       0.396    -347.405      11.278     -12.008   -9999.900   43247.559
2019  8  4  0 52  0  0       3.235       1.239       0.056    -346.845      11.060     -11.275   -9999.900   43672.502
2019  8  4  0 53  0  0       3.219       1.358       0.304    -347.081      10.882     -10.087   -9999.900   41142.563
2019  8  4  0 54  0  0       3.171       1.664       0.150    -346.931      11.127      -8.937   -9999.900   38746.129
2019  8  4  0 55  0  0       3.351       1.363      -0.078    -346.122      11.478     -11.275   -9999.900   37350.810
2019  8  4  0 56  0  0       3.341       1.546      -0.020    -344.767      10.365     -10.765   -9999.900   40612.251
2019  8  4  0 57  0  0       3.342       1.400      -0.010    -346.749      11.016     -10.675   -9999.900   38774.006
2019  8  4  0 58  0  0       3.249       1.546      -0.325    -347.399      10.779      -9.366   -9999.900   34319.496
2019  8  4  0 59  0  0       3.176       1.709      -0.207    -344.547      10.817     -11.518   -9999.900   39489.317
2019  8  4  1  0  0  0       3.242       1.730      -0.092    -347.060      11.520     -10.590   -9999.900   34664.005
2019  8  4  1  1  0  0       3.220       1.694      -0.071    -347.266      11.511     -11.518   -9999.900   31805.565
2019  8  4  1  2  0  0       3.298       1.298      -0.314    -345.635      11.116     -10.985   -9999.900   38246.619
2019  8  4  1  3  0  0       3.201       1.421      -0.146    -348.138      11.092     -10.014   -9999.900   32874.379
2019  8  4  1  4  0  0       3.329       1.476       0.006    -346.108      11.302     -10.777   -9999.900   34945.497
2019  8  4  1  5  0  0       3.253       1.603       0.184    -346.787      11.356     -10.667   -9999.900   31795.568
2019  8  4  1  6  0  0       3.220       1.503      -0.147    -347.869      11.525     -11.107   -9999.900   33887.745
2019  8  4  1  7  0  0       3.207       1.381       0.034    -348.169      11.338     -10.815   -9999.900   35440.439
2019  8  4  1  8  0  0       2.899       1.934       0.252    -348.390      11.840     -11.235   -9999.900   33831.002
2019  8  4  1  9  0  0       3.113       1.654      -0.109    -347.483      12.439     -12.093   -9999.900   35782.369
2019  8  4  1 10  0  0       3.017       1.792      -0.014    -346.301      12.094     -12.287   -9999.900   37470.254
2019  8  4  1 11  0  0       2.926       1.802       0.304    -346.023      11.631     -13.141   -9999.900   35478.684
2019  8  4  1 12  0  0       3.392       1.286      -0.339    -344.772      11.115     -13.708   -9999.900   -9999.900
2019  8  4  1 13  0  0       3.398       1.176      -0.333    -344.703      10.950     -13.535   -9999.900   -9999.900
2019  8  4  1 14  0  0       2.842       2.000       0.546    -343.639      12.113     -14.916   -9999.900   38999.880
2019  8  4  1 15  0  0       2.476       2.159       0.741    -344.114      12.090     -13.211   -9999.900   34418.061
2019  8  4  1 16  0  0       3.235       1.224      -0.047    -346.130      12.540     -13.220   -9999.900   36893.998
2019  8  4  1 17  0  0       3.397       1.069      -0.170    -345.699      12.343     -13.539   -9999.900   40746.183
2019  8  4  1 18  0  0       3.253       0.951      -0.199    -345.618      11.858     -13.586   -9999.900   39663.376
2019  8  4  1 19  0  0       3.412       0.823      -0.124    -346.130      11.790     -13.135   -9999.900   41482.935
2019  8  4  1 20  0  0       3.240       1.088       0.033    -345.170      11.535     -13.427   -9999.900   -9999.900
2019  8  4  1 21  0  0       2.965       1.487       0.471   -9999.900   -9999.900   -9999.900   -9999.900   -9999.900
2019  8  4  1 22  0  0       2.837       1.669       0.280   -9999.900   -9999.900   -9999.900   -9999.900   -9999.900
2019  8  4  1 23  0  0       2.417       1.637       1.002    -349.248      11.889     -11.567   -9999.900   29904.130
2019  8  4  1 24  0  0       2.639       1.405       0.688    -348.440      12.210     -11.680   -9999.900   26603.500
2019  8  4  1 25  0  0       2.080       1.991       1.250    -349.194      12.894     -11.723   -9999.900   24184.880
2019  8  4  1 26  0  0       2.471       1.794       0.957    -350.318      13.250     -11.710   -9999.900   23342.995
2019  8  4  1 27  0  0       2.470       1.503       0.758    -348.977      13.022     -11.576   -9999.900   25800.190
2019  8  4  1 28  0  0       2.483       1.618       0.896    -349.202      12.680     -11.500   -9999.900   23890.499
2019  8  4  1 29  0  0       2.297       1.741       0.905    -349.028      12.343     -11.509   -9999.900   25035.187
2019  8  4  1 30  0  0       2.299       1.762       0.892    -348.151      11.739     -10.442   -9999.900   25888.750
2019  8  4  1 31  0  0       2.417       1.780       0.899    -348.524      12.328     -12.717   -9999.900   25908.316
2019  8  4  1 32  0  0       2.375       1.766       0.901    -349.790      12.900     -12.980   -9999.900   22658.002
2019  8  4  1 33  0  0       2.532       1.623       0.819    -347.512      12.038     -12.174   -9999.900   28247.371
2019  8  4  1 34  0  0       2.411       1.717       0.850    -347.780      12.452     -12.907   -9999.900   26350.252
2019  8  4  1 35  0  0       2.326       1.793       0.946    -347.629      12.536     -13.126   -9999.900   25456.438
2019  8  4  1 36  0  0       2.331       1.679       0.839    -347.820      12.143     -11.838   -9999.900   26541.499
2019  8  4  1 37  0  0       2.290       1.763       0.753    -348.821      12.354     -12.802   -9999.900   27492.187
