#SATELLITEXYZ
      225.900
      4.14193
     -15.9137

#COORDINATES
GSE

year  mo  dy  hr  mn  sc msc Bx By Bz Ux Uy Uz rho T
#START
2019   8   4   0   1   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0   2   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0   3   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0   4   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0   5   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0   6   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0   7   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0   8   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0   9   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  10   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  11   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  12   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  13   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  14   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  15   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  16   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  17   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  18   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  19   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  20   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  21   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  22   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  23   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  24   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  25   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  26   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  27   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  28   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  29   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  30   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  31   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  32   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  33   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  34   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  35   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  36   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  37   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  38   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  39   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  40   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  41   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  42   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  43   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  44   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  45   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  46   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  47   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  48   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  49   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  50   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  51   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  52   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  53   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  54   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  55   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  56   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  57   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  58   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   0  59   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   1   0   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   1   1   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   1   2   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   1   3   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   1   4   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   1   5   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   1   6   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   1   7   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   1   8   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
2019   8   4   1   9   0   0           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN           -NaN
