MIDL 32Re, 1998-07 (nT, km/s, cm^-3, K)

#COORDINATES
GSM                     Earth orbital motion included

year month day hour minute Bx By Bz Ux Uy Uz rho T B_interp Ux_interp Uyz_interp rho_interp T_interp
#START
1998  7  6 18  0     3.83     0.63     1.12    -556.4     36.25    -29.17     5.742      19860    0    0    0    0    0
1998  7  6 18  1     3.80     0.61     1.14    -556.1     36.41    -29.23     5.177      16932    0    0    0    0    0
1998  7  6 18  2     3.79     0.61     1.18    -555.9     36.46    -29.33     5.366      18909    0    0    0    0    0
1998  7  6 18  3     3.85     0.60     1.19    -555.3     36.28    -29.30     5.110      16855    0    0    0    0    0
1998  7  6 18  4     3.90     0.61     1.24    -555.3     36.20    -29.31     5.341      18479    0    0    0    0    0
1998  7  6 18  5     3.91     0.66     1.30    -555.3     36.08    -28.60     5.096      16815    0    0    0    0    0
1998  7  6 18  6     3.84     0.72     1.36    -555.4     36.44    -29.17     5.647      18524    0    0    0    0    0
1998  7  6 18  7     3.80     0.78     1.39    -556.1     36.09    -29.58     5.305      16743    0    0    0    0    0
1998  7  6 18  8     3.77     0.82     1.41    -556.3     35.14    -30.30     5.679      16935    0    0    0    0    0
1998  7  6 18  9     3.70     0.93     1.54    -555.7     34.38    -30.74     5.543      17305    0    0    0    0    0
1998  7  6 18 10     3.61     1.08     1.67    -555.0     33.82    -30.80     5.419      17305    0    0    0    0    0
1998  7  6 18 11     3.57     1.14     1.71    -554.8     33.66    -30.78     5.419      17305    0    0    0    0    0
1998  7  6 18 12     3.62     1.14     1.71    -554.6     33.33    -30.85     5.131      17305    0    0    0    0    0
1998  7  6 18 13     3.72     1.14     1.72    -555.5     34.10    -30.93     5.424      18448    0    0    0    0    0
1998  7  6 18 14     3.76     1.15     1.73    -555.0     34.25    -31.36     4.969      16761    0    0    0    0    0
1998  7  6 18 15     3.78     1.15     1.74    -555.6     35.05    -31.93     5.162      18034    0    0    0    0    0
1998  7  6 18 16     3.83     1.13     1.75    -555.6     35.00    -31.94     4.862      16629    0    0    0    0    0
1998  7  6 18 17     3.86     1.10     1.75    -555.6     35.24    -32.98     5.158      18143    0    0    0    0    0
1998  7  6 18 18     3.88     1.08     1.75    -555.5     35.01    -32.70     4.681      16967    0    0    0    0    0
1998  7  6 18 19     3.88     1.06     1.76    -555.5     34.81    -33.09     5.095      18246    0    0    0    0    0
1998  7  6 18 20     3.88     1.04     1.73    -555.2     34.80    -32.67     5.043      17035    0    0    0    0    0
1998  7  6 18 21     3.88     1.02     1.72    -554.5     34.86    -32.95     5.219      18767    0    0    0    0    0
1998  7  6 18 22     3.85     1.02     1.72    -553.7     35.24    -33.28     5.106      17829    0    0    0    0    0
1998  7  6 18 23     3.86     1.00     1.76    -553.9     36.42    -34.64     5.349      17919    0    0    0    0    0
1998  7  6 18 24     4.00     0.98     1.86    -554.5     37.26    -35.66     5.176      18317    0    0    0    0    0
1998  7  6 18 25     4.10     0.98     1.91    -554.7     37.17    -35.59     5.046      17856    0    0    0    0    0
1998  7  6 18 26     4.11     0.95     1.99    -554.6     36.86    -35.38     5.051      17856    0    0    0    0    0
1998  7  6 18 27     4.09     0.93     2.08    -554.1     35.62    -34.63     5.214      17068    0    0    0    0    0
