Produced from ace_2019-08-01.txt
year  mo  dy  hr  mn  sc msc Bx By Bz Ux Uy Uz rho T
#START
2019  8  1  0  0  0   0   2.357384.6  -5.642901  -2.225181  510.26730 0.0 0.0    4.08894   237873.3
2019  8  1  0  1  0   0   2.418577.6  -5.215493  -2.445181  513.58610 0.0 0.0    4.15942   247000.7
2019  8  1  0  2  0   0   2.744691.6  -4.682168  -3.035495  496.40720 0.0 0.0    4.15447   204055.2
2019  8  1  0  3  0   0   2.240600.6  -5.566813  -2.303379  489.34590 0.0 0.0    4.14543   186554.2
2019  8  1  0  4  0   0   2.841971.6  -5.730908  -2.409197  491.45380 0.0 0.0    4.07418   187423.6
2019  8  1  0  5  0   0   2.646259.6  -5.551932  -1.705236  482.47850 0.0 0.0    3.91880   167460.4
2019  8  1  0  6  0   0   2.253645.6  -5.454928   1.205298  467.69610 0.0 0.0    3.94847   136574.5
2019  8  1  0  7  0   0   1.860432.6  -5.666351   0.058638  473.66020 0.0 0.0    4.17666   169330.1
2019  8  1  0  8  0   0   2.212981.6  -5.365159  -1.862128  498.00310 0.0 0.0    3.74258   256935.7
2019  8  1  0  9  0   0   0.361071.6  -6.584231  -1.409693  488.85470 0.0 0.0    4.29741   206985.0
2019  8  1  0 10  0   0   0.030414.6  -6.437196  -1.622454  466.19600 0.0 0.0    4.30834   119227.9
2019  8  1  0 11  0   0  -1.049410.6  -6.435791  -1.555122  526.44550 0.0 0.0    3.63971   229296.4
2019  8  1  0 12  0   0  -0.715108.6  -5.723577  -2.658618  527.04790 0.0 0.0    2.94048   250429.7
2019  8  1  0 13  0   0  -1.412688.6  -5.509135  -2.810099  523.79430 0.0 0.0    2.69297   212678.9
2019  8  1  0 14  0   0  -1.484594.6  -4.822102  -3.086375  553.34050 0.0 0.0    2.68923   234646.1
2019  8  1  0 15  0   0  -0.420421.6  -5.106756  -2.635903  537.75930 0.0 0.0    3.37912   238248.7
2019  8  1  0 16  0   0  -0.293736.6  -3.584697  -1.971622  499.14140 0.0 0.0    3.16369   175825.8
2019  8  1  0 17  0   0   0.999405.6  -2.906299  -1.091275  522.99320 0.0 0.0    2.48362   133281.6
2019  8  1  0 18  0   0   2.671131.6  -1.940900  -0.041463  556.41930 0.0 0.0    2.34832   170757.3
2019  8  1  0 19  0   0   2.556881.6  -2.037060   0.582400  551.02370 0.0 0.0    2.56168   189045.1
2019  8  1  0 20  0   0   2.112070.6  -2.688813   0.434769  537.52850 0.0 0.0    2.74193   175274.8
2019  8  1  0 21  0   0   1.881088.6  -2.893979   0.516395  530.27070 0.0 0.0    2.32435   143629.7
2019  8  1  0 22  0   0   1.988013.6  -2.771474   0.469527  528.73430 0.0 0.0    2.07623   130799.9
2019  8  1  0 23  0   0   1.509937.6  -3.049242   1.342865  532.16540 0.0 0.0    2.50025   146042.9
2019  8  1  0 24  0   0   2.046779.6  -2.290291   1.414522  508.87170 0.0 0.0    1.67664    83965.0
2019  8  1  0 25  0   0   2.343001.6  -1.674939   1.587463  531.32650 0.0 0.0    2.34869   142970.6
2019  8  1  0 26  0   0   2.389668.6  -2.027839   1.351157  536.22250 0.0 0.0    2.69197   158159.7
2019  8  1  0 27  0   0   2.276549.6  -2.036845   1.577828  495.38030 0.0 0.0    1.36247    68766.1
2019  8  1  0 28  0   0   2.568978.6  -1.947474   1.159475  552.17790 0.0 0.0    2.72042   205315.9
