MIDL 32Re, 2019-08 (nT, km/s, cm^-3, K)

#COORDINATES
GSM                     Earth orbital motion included

year month day hour minute Bx By Bz Ux Uy Uz rho T B_interp Ux_interp Uyz_interp rho_interp T_interp
#START
2019  8 24 18  0    -1.50    -0.03    -1.48    -336.0     29.02     -8.07     6.387      24334    0    0    0    0    0
2019  8 24 18  1    -1.59     0.16    -1.34    -335.4     28.46     -8.13     6.469      24382    0    0    0    0    0
2019  8 24 18  2    -1.74     0.56    -1.01    -334.7     27.72     -8.45     6.291      24517    0    0    0    0    0
2019  8 24 18  3    -1.72     0.55    -0.93    -334.2     27.24     -8.97     6.243      24522    0    0    0    0    0
2019  8 24 18  4    -1.74     0.55    -0.93    -334.2     26.53     -9.60     6.066      24840    0    0    0    0    0
2019  8 24 18  5    -1.76     0.54    -0.93    -333.9     26.43    -10.43     6.050      25228    0    0    0    0    0
2019  8 24 18  6    -1.78     0.60    -0.93    -333.7     26.56    -10.79     6.151      25526    0    0    0    0    0
2019  8 24 18  7    -1.88     0.56    -0.93    -333.1     26.76    -10.44     6.156      26016    0    0    0    0    0
2019  8 24 18  8    -1.89     0.50    -0.93    -332.9     26.86    -10.35     5.997      26117    0    0    0    0    0
2019  8 24 18  9    -1.86     0.46    -0.95    -332.8     26.91    -10.39     5.825      26085    0    0    0    0    0
2019  8 24 18 10    -1.87     0.44    -0.90    -332.9     27.07    -10.50     5.873      26076    0    0    0    0    0
2019  8 24 18 11    -1.94     0.41    -0.86    -333.0     27.14    -10.68     5.760      25624    0    0    0    0    0
2019  8 24 18 12    -1.96     0.40    -0.80    -332.9     27.26    -10.63     6.034      26221    0    0    0    0    0
2019  8 24 18 13    -1.96     0.36    -0.79    -332.7     27.18    -10.59     5.891      26510    0    0    0    0    0
2019  8 24 18 14    -1.94     0.32    -0.78    -332.5     27.31    -10.68     5.924      26537    0    0    0    0    0
2019  8 24 18 15    -1.92     0.31    -0.80    -332.5     27.31    -10.87     5.878      26537    0    0    0    0    0
2019  8 24 18 16    -1.91     0.27    -0.82    -332.1     27.41    -10.73     5.921      26501    0    0    0    0    0
2019  8 24 18 17    -1.84     0.19    -0.90    -332.5     27.69     -9.83     6.099      26384    0    0    0    0    0
2019  8 24 18 18    -1.78     0.12    -0.99    -332.8     27.76     -9.46     6.136      26224    0    0    0    0    0
2019  8 24 18 19    -1.77     0.07    -1.00    -333.0     27.79     -9.66     5.926      25825    0    0    0    0    0
2019  8 24 18 20    -1.79     0.04    -0.97    -333.0     27.94     -9.71     5.865      25585    0    0    0    0    0
2019  8 24 18 21    -1.79    -0.02    -0.93    -333.2     28.12    -10.42     5.920      25410    0    0    0    0    0
2019  8 24 18 22    -1.79    -0.05    -0.86    -332.7     28.53    -10.56     5.992      25384    0    0    0    0    0
2019  8 24 18 23    -1.87    -0.14    -0.72    -332.4     28.90    -10.55     6.040      25567    0    0    0    0    0
2019  8 24 18 24    -1.87    -0.19    -0.65    -332.3     29.27    -10.67     6.010      25837    0    0    0    0    0
2019  8 24 18 25    -1.75    -0.19    -0.72    -332.3     29.41    -10.63     6.019      25928    0    0    0    0    0
2019  8 24 18 26    -1.67    -0.18    -0.80    -332.6     29.26    -10.91     5.846      25418    0    0    0    0    0
2019  8 24 18 27    -1.66    -0.19    -0.82    -332.1     29.00    -10.65     5.972      25133    0    0    0    0    0
2019  8 24 18 28    -1.65    -0.14    -0.86    -331.7     28.67    -10.28     6.056      25084    0    0    0    0    0
2019  8 24 18 29    -1.65    -0.10    -0.86    -331.7     28.28     -9.90     6.061      25084    0    0    0    0    0
2019  8 24 18 30    -1.64    -0.16    -0.87    -332.0     28.13     -9.52     6.127      24295    0    0    0    0    0
2019  8 24 18 31    -1.49    -0.20    -0.97    -332.3     28.39     -9.29     6.114      23790    0    0    0    0    0
2019  8 24 18 32    -1.40    -0.19    -1.05    -332.5     28.76     -9.41     6.253      23519    0    0    0    0    0
